id,longitude,latitude,seg_bits,scale_id,scale,cap_2020,cap_2025,cap_2030,cap_2035,cap_2040,build_cost_usd,op_cost_usd_for_total_duration,is_active_solve
1080,-92.6109463025,35.162247947,000,0,NONE,0,0,0,0,0,0,0.0,1
1081,-77.3686123151,35.169229438,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1082,-90.1925517208,35.1709990825,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1083,-111.662402707,35.171953105,000,0,NONE,0,0,0,0,0,0,0.0,0
1084,-103.621351594,35.1724233146,000,0,NONE,0,0,0,0,0,0,0.0,1
1085,-103.223592249,35.1322484053,000,0,NONE,0,0,0,0,0,0,0.0,1
1086,-107.901293738,35.1798370989,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1087,-80.8869837443,35.1801340793,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1088,-80.8910067365,35.181367084,000,0,NONE,0,0,0,0,0,0,0.0,1
1089,-119.006324308,35.1833440367,000,0,NONE,0,0,0,0,0,0,0.0,1
1090,-78.2716600753,35.1842363746,000,0,NONE,0,0,0,0,0,0,0.0,0
1091,-109.44681976,35.1871178384,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1092,-85.2432915157,35.1887200895,000,0,NONE,0,0,0,0,0,0,0.0,0
1093,-90.0142167121,35.1917530836,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1094,-101.837156722,35.1926351108,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1095,-101.696837732,35.1927161056,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1096,-90.0226947101,35.1957220787,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1097,-80.7693537139,35.1984490705,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1098,-90.0345657395,35.1994840867,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1099,-113.923330571,35.1997453344,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1100,-113.555285587,35.158868489,000,0,NONE,0,0,0,0,0,0,0.0,1
1101,-102.130293715,35.1998431905,000,0,NONE,0,0,0,0,0,0,0.0,1
1102,-101.131848521,35.209871706,000,0,NONE,0,0,0,0,0,0,0.0,1
1103,-100.701400434,35.2147294075,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1104,-90.2092107345,35.2196080866,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1105,-101.581457723,35.2206791019,000,0,NONE,0,0,0,0,0,0,0.0,1
1106,-101.579630715,35.2207420976,000,0,NONE,0,0,0,0,0,0,0.0,1
1107,-80.923163713,35.2216960777,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1108,-120.691691126,35.2227236098,000,0,NONE,0,0,0,0,0,0,0.0,0
1109,-80.8296717157,35.2228660858,000,0,NONE,0,0,0,0,0,0,0.0,1
1110,-80.8369707474,35.215765083,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1111,-112.554084959,35.2232388557,000,0,NONE,0,0,0,0,0,0,0.0,0
1112,-112.247111973,35.2226314248,000,0,NONE,0,0,0,0,0,0,0.0,0
1113,-80.9234697352,35.2234060927,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1114,-80.8649427432,35.2248010869,000,0,NONE,0,0,0,0,0,0,0.0,1
1115,-119.181387803,35.2264219161,000,0,NONE,0,0,0,0,0,0,0.0,1
1116,-100.253245663,35.2304871036,000,0,NONE,0,0,0,0,0,0,0.0,1
1117,-85.8151773664,35.2305319006,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1118,-99.8043416239,35.2302230105,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1119,-80.9220117453,35.2348001118,000,0,NONE,0,0,0,0,0,0,0.0,1
1120,-92.8542027411,35.2374731065,000,0,NONE,0,0,0,0,0,0,0.0,1
1121,-80.9196537301,35.2384810828,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1122,-86.8879362493,35.2385915574,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1123,-113.202517428,35.2391925725,000,0,NONE,0,0,0,0,0,0,0.0,1
1124,-95.5887398687,35.2392088673,000,0,NONE,0,0,0,0,0,0,0.0,0
1125,-102.422210741,35.2363570946,000,0,NONE,0,0,0,0,0,0,0.0,1
1126,-102.826871513,35.240699311,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1127,-80.8483377257,35.2440970981,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1128,-116.091982147,35.2492659282,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1129,-81.2981487197,35.2502800757,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1130,-78.628004475,35.2515642005,000,0,NONE,0,0,0,0,0,0,0.0,1
1131,-82.2135477364,35.2519990902,000,0,NONE,0,0,0,0,0,0,0.0,1
1132,-82.3488267174,35.254744081,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1133,-111.954259438,35.2520811794,000,0,NONE,0,0,0,0,0,0,0.0,0
1134,-106.564024748,35.2588008076,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1135,-80.8805127436,35.2609181013,000,0,NONE,0,0,0,0,0,0,0.0,1
1136,-81.0552554778,35.262306391,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1137,-77.6599829418,35.260310576,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1138,-79.2747686725,35.268982341,000,0,NONE,0,0,0,0,0,0,0.0,0
1139,-80.8448277428,35.2730320727,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1140,-118.725739316,35.2803564041,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1141,-81.1879707101,35.2836251016,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1142,-80.775608729,35.284687075,000,0,NONE,0,0,0,0,0,0,0.0,1
1143,-82.0450863027,35.2848284647,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1144,-80.7626577271,35.284885104,000,0,NONE,0,0,0,0,0,0,0.0,0
1145,-81.5793765369,35.2946750491,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1146,-109.120613613,35.3044754947,000,0,NONE,0,0,0,0,0,0,0.0,1
1147,-112.849961707,35.3070340983,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1148,-81.8745537105,35.3141351012,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1149,-85.1375937424,35.3188780879,000,0,NONE,0,0,0,0,0,0,0.0,0
1150,-93.201660535,35.323412654,000,0,NONE,0,0,0,0,0,0,0.0,1
1151,-89.5118378849,35.351872586,000,0,NONE,0,0,0,0,0,0,0.0,1
1152,-119.039369721,35.3521690753,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1153,-89.8713814322,35.3778700294,000,0,NONE,0,0,0,0,0,0,0.0,1
1154,-77.9369457404,35.378269108,000,0,NONE,0,0,0,0,0,0,0.0,1
1155,-84.7317622719,35.3794799705,000,0,NONE,0,0,0,0,0,0,0.0,1
1156,-99.4174167114,35.3858470798,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1157,-108.157719892,35.3874284908,000,0,NONE,0,0,0,0,0,0,0.0,1
1158,-78.5180037245,35.3899241095,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1159,-106.455929706,35.3904820732,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1160,-96.9624532644,35.384012961,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1161,-96.6299667553,35.3857484691,000,0,NONE,0,0,0,0,0,0,0.0,1
1162,-97.4948547369,35.3917150779,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1163,-82.4931754961,35.3933333342,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1164,-97.5755577218,35.3963230737,000,0,NONE,0,0,0,0,0,0,0.0,1
1165,-78.0020607268,35.3969350758,000,0,NONE,0,0,0,0,0,0,0.0,1
1166,-115.790291076,35.4031093218,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1167,-97.290833711,35.4041080738,000,0,NONE,0,0,0,0,0,0,0.0,1
1168,-119.046281735,35.4046750793,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1169,-81.2128647375,35.4155560891,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1170,-119.421366551,35.4166397839,000,0,NONE,0,0,0,0,0,0,0.0,1
1171,-96.3030214234,35.4221122008,000,0,NONE,0,0,0,0,0,0,0.0,1
1172,-95.9712177317,35.4319270797,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1173,-86.0320332935,35.4328412477,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1174,-120.637211711,35.4368050996,000,0,NONE,0,0,0,0,0,0,0.0,0
1175,-78.3995918424,35.4481354656,000,0,NONE,0,0,0,0,0,0,0.0,1
1176,-95.7593117766,35.4489457592,000,0,NONE,0,0,0,0,0,0,0.0,1
1177,-94.3214997381,35.4552010846,000,0,NONE,0,0,0,0,0,0,0.0,1
1178,-94.4239377442,35.2932641073,000,0,NONE,0,0,0,0,0,0,0.0,0
1179,-94.8805397222,35.4538600875,000,0,NONE,0,0,0,0,0,0,0.0,1
1180,-94.5981701743,35.3930843002,000,0,NONE,0,0,0,0,0,0,0.0,1
1181,-95.5437807173,35.4585760765,000,0,NONE,0,0,0,0,0,0,0.0,1
1182,-97.5749727173,35.4600521068,000,0,NONE,0,0,0,0,0,0,0.0,1
1183,-97.4892567215,35.4619150704,000,0,NONE,0,0,0,0,0,0,0.0,1
1184,-97.4928207429,35.4620141065,000,0,NONE,0,0,0,0,0,0,0.0,1
1185,-95.3549558283,35.463942815,000,0,NONE,0,0,0,0,0,0,0.0,1
1186,-93.5192251987,35.4642253793,000,0,NONE,0,0,0,0,0,0,0.0,1
1187,-78.1493817316,35.4655595973,000,0,NONE,0,0,0,0,0,0,0.0,1
1188,-97.4679897112,35.4681160893,000,0,NONE,0,0,0,0,0,0,0.0,1
1189,-90.2025072644,35.4734593438,000,0,NONE,0,0,0,0,0,0,0.0,1
1190,-115.462231736,35.4639889484,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1191,-94.2420657137,35.4828761,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1192,-99.0172421601,35.4830783521,000,0,NONE,0,0,0,0,0,0,0.0,1
1193,-97.7538837301,35.4831280837,000,0,NONE,0,0,0,0,0,0,0.0,1
1194,-95.1682107071,35.4865480723,000,0,NONE,0,0,0,0,0,0,0.0,1
1195,-108.495146137,35.4937377852,000,0,NONE,0,0,0,0,0,0,0.0,1
1196,-79.7937890639,35.4975338226,000,0,NONE,0,0,0,0,0,0,0.0,0
1197,-79.7288997263,35.2523140696,000,0,NONE,0,0,0,0,0,0,0.0,0
1198,-108.836797543,35.5002083443,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1199,-97.5766377356,35.5116310869,000,0,NONE,0,0,0,0,0,0,0.0,1
1200,-105.252206745,35.5170130743,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1201,-105.547940768,35.4197079892,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1202,-78.2894127347,35.5196951107,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1203,-93.8810863268,35.5254045602,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1204,-97.5140157149,35.529586101,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1205,-98.175410167,35.5297756592,000,0,NONE,0,0,0,0,0,0,0.0,1
1206,-89.6821977389,35.5306030769,000,0,NONE,0,0,0,0,0,0,0.0,1
1207,-86.902108186,35.5314026767,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1208,-80.573817725,35.5328790667,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1209,-98.5998341243,35.536266017,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1210,-80.8603912465,35.5387118501,000,0,NONE,0,0,0,0,0,0,0.0,1
1211,-78.5761066655,35.5400069673,000,0,NONE,0,0,0,0,0,0,0.0,1
1212,-97.4601327158,35.5412051044,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1213,-106.125124736,35.5490518116,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1214,-82.6115367247,35.5544800853,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1215,-82.8156776986,35.5483062206,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1216,-79.15436047,35.5603693182,000,0,NONE,0,0,0,0,0,0,0.0,0
1217,-89.1648567353,35.5639266612,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1218,-82.4983707401,35.5646231016,000,0,NONE,0,0,0,0,0,0,0.0,1
1219,-77.3995917428,35.5712740908,000,0,NONE,0,0,0,0,0,0,0.0,0
1220,-77.4087897353,35.5224580997,000,0,NONE,0,0,0,0,0,0,0.0,0
1221,-77.4312987067,35.576737073,000,0,NONE,0,0,0,0,0,0,0.0,0
1222,-81.2464593163,35.5814833017,000,0,NONE,0,0,0,0,0,0,0.0,1
1223,-119.204412311,35.5872214953,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1224,-82.5706587237,35.5911371075,000,0,NONE,0,0,0,0,0,0,0.0,1
1225,-105.82850696,35.5472550831,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1226,-78.4096347237,35.5927840845,000,0,NONE,0,0,0,0,0,0,0.0,1
1227,-97.4268597273,35.5988500702,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1228,-97.5045387401,35.5989221077,000,0,NONE,0,0,0,0,0,0,0.0,0
1229,-83.0041437248,35.5989941029,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1230,-77.3948937105,35.5990750976,000,0,NONE,0,0,0,0,0,0,0.0,0
1231,-84.5074634765,35.6076108447,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1232,-77.4398667403,35.6080571045,000,0,NONE,0,0,0,0,0,0,0.0,1
1233,-77.3946597258,35.6080931016,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1234,-95.9614527338,35.6086061109,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1235,-97.5850887351,35.6094250992,000,0,NONE,0,0,0,0,0,0,0.0,0
1236,-95.4726154896,35.6121421921,000,0,NONE,0,0,0,0,0,0,0.0,0
1237,-78.1229305037,35.6135067568,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1238,-119.653115731,35.6160490908,000,0,NONE,0,0,0,0,0,0,0.0,1
1239,-77.6853917645,35.6186964125,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1240,-77.3290947275,35.6254540703,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1241,-77.0873277084,35.5777450916,000,0,NONE,0,0,0,0,0,0,0.0,1
1242,-82.1633592764,35.6355216371,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1243,-86.252548714,35.6445751841,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1244,-120.689979993,35.6511837865,000,0,NONE,0,0,0,0,0,0,0.0,0
1245,-82.5831237149,35.6579531085,000,0,NONE,0,0,0,0,0,0,0.0,1
1246,-77.3630697124,35.6593211042,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1247,-95.3087227522,35.6668656913,000,0,NONE,0,0,0,0,0,0,0.0,1
1248,-97.0590448247,35.6773444011,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1249,-88.7567715719,35.6807039967,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1250,-78.5750997252,35.6946100885,000,0,NONE,0,0,0,0,0,0,0.0,1
1251,-81.8314158445,35.6907070065,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1252,-94.1878368218,35.7003533254,000,0,NONE,0,0,0,0,0,0,0.0,0
1253,-78.8652327219,35.7003880923,000,0,NONE,0,0,0,0,0,0,0.0,0
1254,-81.3535707448,35.7084610734,000,0,NONE,0,0,0,0,0,0,0.0,1
1255,-77.8955727309,35.7158321004,000,0,NONE,0,0,0,0,0,0,0.0,1
1256,-90.0321015557,35.7245007789,000,0,NONE,0,0,0,0,0,0,0.0,1
1257,-81.4837107217,35.7253450732,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1258,-81.1051243655,35.7333880979,000,0,NONE,0,0,0,0,0,0,0.0,1
1259,-105.045441668,35.7340690259,000,0,NONE,0,0,0,0,0,0,0.0,1
1260,-77.9347047179,35.734309081,000,0,NONE,0,0,0,0,0,0,0.0,1
1261,-79.8259353997,35.7485462663,000,0,NONE,0,0,0,0,0,0,0.0,0
1262,-96.6900509927,35.7508551012,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1263,-78.6488907376,35.7530830843,000,0,NONE,0,0,0,0,0,0,0.0,1
1264,-78.5911737344,35.7542890896,000,0,NONE,0,0,0,0,0,0,0.0,0
1265,-95.4028407253,35.7549460893,000,0,NONE,0,0,0,0,0,0,0.0,0
1266,-83.0544184226,35.7558806684,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1267,-84.1618185638,35.7399410637,000,0,NONE,0,0,0,0,0,0,0.0,0
1268,-83.9945037198,35.7492940769,000,0,NONE,0,0,0,0,0,0,0.0,0
1269,-78.0040497241,35.7632350992,000,0,NONE,0,0,0,0,0,0,0.0,1
1270,-78.7357047463,35.7667990783,000,0,NONE,0,0,0,0,0,0,0.0,1
1271,-95.4028407253,35.7700570775,000,0,NONE,0,0,0,0,0,0,0.0,0
1272,-80.3271747301,35.7710110999,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1273,-115.332112529,35.7752451818,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1274,-82.5402207203,35.7802810876,000,0,NONE,0,0,0,0,0,0,0.0,1
1275,-89.5043898823,35.7916370663,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1276,-78.1562467235,35.7930365787,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1277,-78.582587744,35.7943301024,000,0,NONE,0,0,0,0,0,0,0.0,0
1278,-82.5385827419,35.797003097,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1279,-78.5087967325,35.7962021068,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1280,-88.3505909225,35.8003007949,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1281,-96.0155072426,35.801438315,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1282,-80.86124373,35.8099091022,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1283,-82.5362337262,35.8103500731,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1284,-82.5368097312,35.8120870875,000,0,NONE,0,0,0,0,0,0,0.0,1
1285,-80.2853337081,35.8149941092,000,0,NONE,0,0,0,0,0,0,0.0,1
1286,-86.8373247329,35.8234451077,000,0,NONE,0,0,0,0,0,0,0.0,1
1287,-84.2792457296,35.8286831046,000,0,NONE,0,0,0,0,0,0,0.0,1
1288,-119.261340647,35.8291718394,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1289,-78.306440725,35.8341640867,000,0,NONE,0,0,0,0,0,0,0.0,1
1290,-83.9707167479,35.8360900874,000,0,NONE,0,0,0,0,0,0,0.0,0
1291,-82.5227427174,35.8396181116,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1292,-95.403137748,35.844253105,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1293,-86.655275132,35.8410364854,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1294,-87.0863241188,35.8505488719,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1295,-120.783099624,35.8538069313,000,0,NONE,0,0,0,0,0,0,0.0,0
1296,-80.0698896717,35.8599784722,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1297,-97.3942304187,35.8646914593,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1298,-84.2563497412,35.8689491026,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1299,-87.9398697338,35.8671310943,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1300,-78.8311767414,35.8736650917,000,0,NONE,0,0,0,0,0,0,0.0,1
1301,-84.3241557205,35.874943093,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1302,-119.852936904,35.8756014454,000,0,NONE,0,0,0,0,0,0,0.0,1
1303,-77.9504327535,35.8778079779,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1304,-96.3404162179,35.8803990776,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1305,-80.246741727,35.8804600723,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1306,-86.4734367217,35.8824581105,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1307,-84.220421714,35.8861300828,000,0,NONE,0,0,0,0,0,0,0.0,1
1308,-78.6461434311,35.9073772973,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1309,-84.1206747438,35.9113840864,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1310,-84.117290711,35.912158078,000,0,NONE,0,0,0,0,0,0,0.0,1
1311,-84.6004364652,35.9132159083,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1312,-84.8723817293,35.9035810872,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1313,-83.1874290633,35.9164966927,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1314,-94.1994335472,35.9205075134,000,0,NONE,0,0,0,0,0,0,0.0,0
1315,-87.6000573365,35.9220110144,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1316,-80.5868091703,35.9249167707,000,0,NONE,0,0,0,0,0,0,0.0,1
1317,-78.0974262836,35.9316389934,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1318,-104.795145121,35.9326997771,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1319,-95.5829855629,35.9338062229,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1320,-78.9916016724,35.9397199578,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1321,-83.9739927452,35.9554660895,000,0,NONE,0,0,0,0,0,0,0.0,1
1322,-83.9464437221,35.960407106,000,0,NONE,0,0,0,0,0,0,0.0,0
1323,-83.947577733,35.9637371004,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1324,-80.8434286855,35.9672622018,000,0,NONE,0,0,0,0,0,0,0.0,1
1325,-83.9287947302,35.9685430828,000,0,NONE,0,0,0,0,0,0,0.0,1
1326,-89.8746130525,35.9689481213,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1327,-83.9313597325,35.9725210774,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1328,-86.8045655118,35.9750941457,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1329,-84.1797867404,35.9790820733,000,0,NONE,0,0,0,0,0,0,0.0,0
1330,-77.8767807285,35.9819530969,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1331,-83.9176437385,35.9834560843,000,0,NONE,0,0,0,0,0,0,0.0,1
1332,-83.9585127391,36.0002140918,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1333,-86.6055997892,36.0010721386,000,0,NONE,0,0,0,0,0,0,0.0,1
1334,-79.8275217273,36.0024640715,000,0,NONE,0,0,0,0,0,0,0.0,0
1335,-79.849454736,36.0061720842,000,0,NONE,0,0,0,0,0,0,0.0,1
1336,-96.0116367197,36.0121840727,000,0,NONE,0,0,0,0,0,0,0.0,1
1337,-83.8631127401,36.0122020718,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1338,-83.620240884,35.9816912404,000,0,NONE,0,0,0,0,0,0,0.0,1
1339,-79.8265857462,36.0177730886,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
